421 10
!q_inv tpot_inv tpot_pbl pbl lwc_max cdnc cos_mu lwp_rad lhf avg_wp_bc
2.0751  8.583  278.174  165.61 0.2372  119.46  -0.00015  0.1 113.4 0.1634
4.5209  5.371  304.306  210.49 0.7662  72.91  0.30518  52.3 185.5 0.5168
5.0573  13.151  284.843  145.39 0.3061  77.25  0.54235  0.1 167.3 0.1999
3.0818  2.253  296.445  73.82 0.1103  54.22  -0.0022  22.6 177.1 0.5704
5.9814  7.603  291.905  166.17 0.232  44.94  -0.00436  0 168 0.4178
3.8775  3.893  291.78  88.46 0.0731  88.66  -0.0093  0.4 370.9 0.7712
0.5069  4.744  285.891  58.52 0.2231  185.57  0.70401  16.8 -26.9 0.04159
0.6492  3.915  283.515  164.26 0.0427  92.65  -0.00211  1 114.2 0.2787
0.7936  2.125  281.609  123.36 0.3117  85.71  0.30173  34.3 77.5 0.1502
2.8651  2.44  296.301  88.84 0.2014  81.21  0.94903  32.9 101.3 0.3988
2.5865  6.829  278.427  163.52 0.6145  206.79  0.00337  0.3 110.7 0.2375
1.3776  12.027  285.273  168 0.3785  76.98  0.52667  0.3 116.4 0.1147
2.7032  8.593  282.928  88.98 0.3583  167.06  0.27229  0.9 49.1 0.08233
3.1175  2.231  298.668  46.86 0.045  26.99  -0.00154  50.2 97.8 0.3824
6.203  13.105  288.416  146.78 0.2698  56.87  -0.0007  5.2 193 0.3932
3.4823  2.425  294.84  59.75 0.0577  105.37  0.43258  8 58.8 0.2755
2.0889  14.502  280.28  106.98 0.6037  94.9  0.54365  0.1 86.9 0.2209
3.1331  3.722  298.91  189.28 0.2025  19.12  0.00182  37.2 143.4 0.4448
1.916  2.007  291.744  106.53 0.1611  80.12  -0.00221  47.1 111.7 0.4484
3.5338  7.835  278.31  146.86 0.323  103.02  0.00049  0.1 115.7 0.1953
1.208  1.53  275.94  58.56 0.1167  36.63  -0.00308  1.5 12.5 0.1728
0.6287  2.225  280.882  183.83 0.2206  113.38  0.00773  3.4 55.8 0.2592
8.6813  8.487  297.37  122.85 0.3726  99.11  -0.00242  0 111.1 0.399
5.9692  13.253  287.829  105.57 0.2126  82.23  0.89886  0 144.5 0.2578
2.7647  2.913  297.032  88.86 0.1766  47.49  0.87388  19 128.6 0.4189
1.244  3.04  297.27  123.78 0.3594  114.8  0.00113  104 248.4 0.5741
0.7061  1.674  276.592  70.77 0.1865  169.56  -0.00322  0.2 -2.7 0.02311
1.2068  2.837  290.43  163.46 0.2207  68.81  0.65107  41.2 161.2 0.2811
3.953  8.724  294.445  165.37 0.2221  68.39  0.23382  1.5 85 0.3233
2.0429  2.601  300.139  89.03 0.2922  41.58  0.44413  30.7 116.8 0.4121
2.4  3.77  300.461  123.12 0.5822  116.83  -0.00236  19.9 71.3 0.1174
1.8934  2.685  299.9  72.86 0.5857  262.15  0.38746  42.7 45.1 0.2441
2.7368  3.962  302.556  142.98 0.7625  29.62  0.82848  25.2 151.3 0.3944
4.0202  3.516  297.077  105.78 0.1394  94.67  -0.00336  21.8 177.5 0.5171
4.1194  3.67  300.916  104.63 0.3531  17.06  0.91298  10.4 103.2 0.3963
3.5426  8.277  288.956  165.4 0.1323  76.65  0.00053  0 108.8 0.3194
0.5121  1.235  271.497  46.31 0.1061  118.8  0.12319  3 7.6 0.3108
2.3099  2.174  296.116  105.56 0.0187  79.92  0.00107  29.7 193.4 0.5783
2.4134  8.319  281.357  190.31 0.4864  290.15  0.09484  3 56.9 0.2664
1.9866  5.721  272.683  73.43 0.2701  202.88  0.00891  1.6 6.1 0.4087
2.2852  7.426  289.659  186.47 0.1942  54.71  0.00085  4.3 -13 0.009969
1.2074  8.832  274.264  142.32 0.2819  173.19  0.15589  0.1 31.3 0.2078
3.2738  2.596  300.17  88.51 0.4544  35.75  0.76764  21.1 160 0.5379
1.2802  1.791  287.739  59.47 0.17  62.92  0.00184  21.3 66 0.3446
3.6733  4.86  299.527  105.03 0.3433  19.51  -0.00178  0 69.8 0.2025
3.0696  3.247  296.57  124.01 0.1541  39.79  0.95248  0.8 219.2 0.5876
2.9444  3.87  301.366  142.97 0.7847  96.14  0.00388  79.7 107 0.373
6.7506  12.469  290.354  144.25 0.5327  39.32  0.16422  4.7 140.7 0.286
7.0534  14.849  289.303  145.19 0.3877  57.4  0.00107  0.1 222.6 0.4042
7.6239  4.169  299.844  87.73 0.1827  89.9  0.13704  0.6 59.2 0.3354
0.9492  8.867  293.588  123.66 0.2391  18.42  0.00318  0.2 29.2 0.1753
4.0872  3.074  296.339  106.19 0.0228  54.84  0.13242  15.3 303 0.7218
8.887  11.433  296.913  188.76 0.319  62.22  0.00051  0 259.8 0.4803
3.7644  5.077  292.947  145.18 0.3562  38.94  0.00961  0 238.2 0.5088
1.4201  3.221  299.601  104.94 0.1097  51.44  0.41648  67.2 94.8 0.2943
1.3693  5.016  295.242  123.74 0.2004  38.7  0.03309  5.2 266.6 0.4049
1.8361  11.712  282.079  191.06 0.7324  103.91  0.00083  0.3 125.5 0.2611
3.4765  5.822  294.702  124.96 0.2768  131.01  0.02559  0.1 235.5 0.4166
3.7674  6.266  298.734  123.3 0.4659  89.17  0.07611  0.1 88.4 0.1356
1.0291  9.279  271.827  106.42 0.2445  112.98  0.36682  8.9 40.9 0.1178
1.8027  2.262  291.197  89.35 0.2218  31.35  0.61366  35.2 93.7 0.382
3.7395  2.829  298.097  73.1 0.4137  45.56  0.14617  24.9 111.5 0.4544
9.4824  5.921  299.834  105.08 0.1451  29.35  -0.00056  2.1 63.3 0.3533
0.8459  2.65  275.569  101.33 0.3078  70.59  -0.00279  1.1 -0.4 0.4251
5.6754  2.641  292.203  89.61 0.0308  122.57  0.29789  5.6 157.4 0.5844
7.8815  9.932  294.704  188.96 0.4705  27.08  0.00028  0 214.7 0.4517
2.1437  5.857  279.735  146.92 0.0847  105.83  0.00333  0 64.9 0.2332
4.3084  8.224  297.5  123.34 0.3881  102.06  0.00224  2.8 130.8 0.3395
4.0673  8.017  280.996  106.56 0.3137  176.14  0.66502  3 154 0.3486
4.4063  7.553  284.284  146.64 0.4028  91.58  0.96048  0.1 92.9 0.348
3.9033  11.73  283.465  168.26 0.1666  57.3  -0.00225  0 134.6 0.4504
1.7257  12.705  275.656  164.95 0.2538  120.21  0.46829  0 50.8 0.1615
5.4685  11.112  290.884  142.02 0.3052  40.96  0.53977  0.2 -21.2 0.08573
0.7886  4.119  300.068  143.94 0.4838  70.16  0.94893  4 104.3 0.1227
5.4436  9.209  293.412  143.74 0.3252  58.01  -0.00242  0 124.1 0.2986
1.215  2.735  284.176  168.54 0.213  116.01  0.00344  0.8 -1.9 0.07267
6.9054  6.925  299.766  143.15 0.3508  47.81  -0.00259  0.9 125.2 0.4081
2.6027  2.796  297.577  59.56 0.1422  31.74  0.43745  5.6 75.9 0.314
3.0394  9.944  282.376  167.07 0.4483  292.59  0.39167  0.7 113.8 0.1936
3.2015  2.247  297.074  59.5 0.0831  96.05  -0.00305  34.2 44 0.2274
0.3383  5.19  271.154  139.94 0.1551  261.41  -0.00516  0 41.3 0.05414
4.2486  4.902  298.036  73.09 0.1789  61.17  0.00225  0 90.6 0.3121
0.6206  4.662  286.233  122.99 0.2502  107.98  0.00094  0.9 5.9 0.005486
1.3365  9.988  277.219  165.73 0.2061  113.44  0.2479  0.3 72.1 0.0961
2.6235  1.901  300.903  88.11 0.091  44.12  0.00188  43.7 223.4 0.5666
0.5205  1.625  278.807  119.34 0.2893  72.16  0.08199  30.1 86.9 0.1919
5.22  8.025  289.363  167.21 0.0594  220.73  0.00367  0 293.2 0.5905
4.1621  3.762  297.529  123.97 0.2965  160.14  0.00602  3.2 159.3 0.5455
2.6106  8.136  281.485  170.38 0.1681  84.08  0.4941  0 63 0.1591
2.2912  3.813  287.33  192.29 0.401  29.65  -0.00342  2 103.8 0.2759
1.6933  5.99  276.311  158.9 0.3844  153.65  -0.00151  0.8 84.2 0.3797
0.462  3.18  281.813  72.94 0.2417  111.44  0.00447  1.4 22 0.3842
1.2894  2.743  292.598  89.96 0.3464  149.27  0.00321  37.6 134.3 0.4118
2.7957  3.746  303.937  186.41 0.3411  35.18  8e-05  7 123.6 0.2818
0.7907  1.321  282.425  147.05 0.058  64.59  0.20697  158.6 129.7 0.4851
0.8625  9.333  281.697  144.78 0.1655  114  0.0512  11.5 56.1 0.1416
6.6561  11.293  297.496  188.15 0.556  42.97  -0.004  0.2 200.2 0.244
0.8181  2.775  288.433  103.15 0.3998  56.53  -0.00287  90.3 107.3 0.1772
0.7432  3.008  275.151  143.74 0.2969  177.67  0.27782  1 50.4 0.1001
6.8129  2.413  300.249  72.68 0.0954  201.5  -0.00122  7 142.2 0.5915
3.2795  1.814  295.495  47.21 0.0545  43.88  9e-05  110.8 213.1 0.4822
1.2853  3.062  284.487  183.93 0.2326  74.32  -0.00099  6.6 134 0.2329
1.5665  3.894  295.543  145 0.3373  27.53  0.41058  12 47 0.03005
