 192    0.1039    0.0952    0.0086   3
 193    0.2054    0.3009   -0.0954   5
 194    0.1266    0.3024   -0.1758   8
 195    0.4344    0.3956    0.0388   7
 196    0.2128    0.1625    0.0502   3
 197    0.4686    0.3281    0.1406   1
 198    0.3646    0.3106    0.0540   3
 199    0.2711    0.3577   -0.0866  10
 200    0.3784    0.3801   -0.0017   9
 201    0.2375    0.2612   -0.0237   3
 202    0.2780    0.2916   -0.0135   2
 203    0.3092    0.2589    0.0503   6
 204    0.2410    0.2130    0.0280   8
 205    0.3278    0.3167    0.0111   7
 206    0.3451    0.2971    0.0481   4
 207    0.3445    0.3330    0.0115   1
 208    0.3390    0.3055    0.0335   7
 209    0.3532    0.2807    0.0725   8
 210    0.3093    0.2402    0.0692   8
 211    0.2174    0.2683   -0.0508   7
 212    0.1953    0.2379   -0.0426   1
 213    0.3380    0.3108    0.0272   6
 214    0.2579    0.2384    0.0195  10
 215    0.3977    0.2830    0.1148   7
 216    0.4010    0.2881    0.1129   5
 217    0.3040    0.2562    0.0478   1
 218    0.1970    0.1214    0.0757   6
 219    0.0630    0.1440   -0.0810  10
 220    0.2887    0.1531    0.1356   4
 221    0.2804    0.2499    0.0305  10
 222    0.2744    0.2074    0.0670  10
 223    0.0665    0.1729   -0.1063   1
 224    0.3782    0.2415    0.1367   8
 225    0.4621    0.4580    0.0040   7
 226    0.1815    0.2071   -0.0256   6
 227    0.3499    0.3974   -0.0476   7
 228    0.5248    0.4318    0.0930  10
 229    0.3571    0.3852   -0.0281  10
 230    0.2846    0.2584    0.0263   9
 231    0.3895    0.3808    0.0087   9
 232    0.2704    0.3109   -0.0405   6
 233    0.4044    0.3542    0.0502   1
 234    0.2433    0.1896    0.0538   4
 235    0.3722    0.3202    0.0521   8
 236    0.2563    0.2211    0.0352   4
 237    0.3872    0.3087    0.0785   4
 238    0.3824    0.2186    0.1638   2
 239    0.4569    0.4155    0.0414   6
 240    0.3171    0.2950    0.0221   4
 241    0.4373    0.4513   -0.0141   5
 242    0.3528    0.3418    0.0111   3
 243    0.4646    0.3865    0.0780   6
 244    0.1865    0.2595   -0.0730   1
 245    0.5317    0.4805    0.0513   6
 246    0.3694    0.3760   -0.0067   2
 247    0.3484    0.3103    0.0381   5
 248    0.3264    0.3274   -0.0010   5
 249    0.3399    0.3774   -0.0375   5
 250    0.2333    0.2269    0.0065  10
 251    0.4371    0.3869    0.0502   9
 252    0.4389    0.3819    0.0570   8
 253    0.4817    0.3738    0.1079   8
 254    0.1624    0.1957   -0.0333   3
 255    0.4134    0.3905    0.0229   9
 256    0.4086    0.3745    0.0342   4
 257    0.1499    0.0905    0.0594  10
 258    0.0995    0.0907    0.0087   1
 259    0.1064    0.1067   -0.0003   1
 260    0.1752    0.0890    0.0862   9
 261    0.0781    0.0880   -0.0100   8
 262    0.0941    0.0856    0.0085   8
 263    0.0663    0.1009   -0.0347   9
 264    0.0815    0.0769    0.0046   4
 265    0.0727    0.0734   -0.0008   7
 266    0.0897    0.0607    0.0290   8
 267    0.0710    0.0686    0.0024   2
 268    0.0828    0.0740    0.0088   6
 269    0.1167    0.0918    0.0249   2
 270    0.0492    0.0676   -0.0184   7
 271    0.1052    0.1171   -0.0120   7
 272    0.0918    0.0864    0.0053   1
 273    0.0501    0.0879   -0.0378   9
 274    0.0490    0.0993   -0.0503   9
 275    0.0558    0.0719   -0.0161   2
 276    0.0845    0.0552    0.0294   9
 277    0.0863    0.0815    0.0048  10
 278    0.0765    0.0828   -0.0063   7
 279    0.0532    0.0639   -0.0107   6
 280    0.0491    0.0389    0.0102   9
 281    0.1124    0.1137   -0.0013   9
 282    0.0280    0.0699   -0.0419   1
 283    0.0084    0.0231   -0.0146  10
 284    0.0745    0.0359    0.0385   5
 285    0.1252    0.0943    0.0310   1
 286    0.0661    0.0795   -0.0134  10
 287    0.0892    0.0828    0.0064   8
 288    0.0320    0.0568   -0.0248   4
 289    0.0301    0.1079   -0.0777   3
 290    0.0172    0.0686   -0.0515   3
 291    0.0987    0.0934    0.0052   1
 292    0.0577    0.0863   -0.0286   3
 293    0.0502    0.1518   -0.1016  10
 294    0.0286    0.0867   -0.0581   5
 295    0.2023    0.1479    0.0544   5
 296    0.1336    0.0747    0.0589   4
 297    0.1392    0.0977    0.0414   3
 298    0.1457    0.0808    0.0649   4
 299    0.0689    0.1022   -0.0333   9
 300    0.0753    0.0862   -0.0109   6
 301    0.0095    0.1248   -0.1153   8
 302    0.0960    0.0728    0.0231   9
 303    0.0793    0.0960   -0.0167   4
 304    0.0557    0.0753   -0.0195   2
 305    0.0750    0.1076   -0.0326   2
 306    0.0766    0.0928   -0.0162   6
 307    0.0502    0.0775   -0.0273   1
 308    0.0813    0.0744    0.0069   5
 309    0.1164    0.1151    0.0013   3
 310    0.0223    0.0994   -0.0771   8
 311    0.0466    0.0700   -0.0233   1
 312    0.0374    0.0445   -0.0071   7
 313    0.0437    0.0600   -0.0163   8
 314    0.1120    0.0738    0.0382   2
 315    0.0689    0.0770   -0.0080   4
 316    0.0278    0.0522   -0.0244   9
 317    0.0808    0.0918   -0.0110   8
 318    0.0378    0.0657   -0.0279   3
 319    0.0536    0.0254    0.0282   3
 320    0.0946    0.0807    0.0139   1
 321    0.0845    0.1559   -0.0715  10
 322    0.0431    0.0697   -0.0266   2
