509  10
!tpot,clw_max,pblh,tpot_inv,rt_inv,srfc_tpot_inv,srfc_rt_inv,lwp_rad,cos_mu,wstd_bc
296.56  9.74e-05  10471.1  1.759  -0.0005612 1.967  -0.0019018  204.9  0  0.00840391
292.707  0.0001628  8934.4  1.49  -0.0010966 1.708  -0.0009632  94.4  0.01492  0.0744602
298.729  0.0001618  5918  1.99  -0.002517 0.763  9.67e-05  4  0  0.125247
298.157  0.0001543  7448.8  2.144  -0.0023703 0.827  3.07e-05  7.7  0.96421  0.06607
299.965  0.0002656  8782.3  1.739  -0.0020172 1.152  -0.00021  58  0  0.0892004
293.716  5.81e-05  6006.2  1.767  -0.0018331 1.085  -0.0003113  92.4  0.60299  0.031971
297.425  0.0001128  6020.3  5.008  -0.0084663 0.296  0.0001981  0  0  0.0301378
290.019  0.000307  8241  10.385  -0.0050813 0  0.0001777  0  0.9881  0.0171557
290.028  0.0002  3793.4  2.427  -0.0032955 0.148  0.0001975  20.8  0  0.0986502
296.726  0.00021  7476.8  3.455  -0.0049108 0.345  -0.0005581  0.2  0.97258  0.057668
293.716  0.0002366  9040.2  7.263  -0.0079207 0  0.0002714  0  0  0.0501758
297.888  6.45e-05  10535  2.536  -0.0084293 0  0.0008396  0.4  0.11769  0.0286338
291.41  0.00024  8538.4  6.96  -0.0073844 0  0.0002304  1.9  0  0.202305
299.328  0.0001162  6015.5  2.464  -0.0029195 0.185  0.0004161  1.2  0.30224  0.133596
298.513  0.0001185  8831.1  2.241  -0.0054534 0.595  -0.0009404  3  0  0.139155
289.526  0.0001118  4781.6  3.184  -0.0040914 0.475  -0.0003953  2.7  0.32148  0.14571
301.285  0.000132  10548.1  2.409  -0.0043136 2.007  -0.0003359  14.4  0  0.068924
295.709  0.000297  7472.8  4.26  -0.0064533 0.464  -0.0009956  29  0.60004  0.0752769
295.919  0.0001485  9030  6.457  -0.0037118 0.73  -4.76e-05  0  0  0.00947546
295.631  0.0001412  3663.8  2.513  -0.0036022 0.638  0.0005399  4.8  0.65082  0.0959849
300.149  0.0001745  6029.7  2.296  -0.0038068 0.509  -0.0001439  87.7  0  0.0792613
300.35  0.000159  8953.3  2.541  -0.003874 1.189  -0.0001735  16.3  0.89799  0.0557362
296.068  0.0002857  10546.5  2.775  -0.0016231 0.87  -0.001021  0.3  0  0.0750049
291.6  0.0002667  6131.9  3.395  -0.0024168 0.398  -0.0009367  0.3  0.7156  0.0766497
298.873  0.0001064  6043.3  2.175  -0.0015457 0.765  -0.0008745  53.3  0  0.050226
298.666  0.0002011  6333.7  2.329  -0.0019214 0.344  -0.0013265  249  0.7878  0.0812974
298.304  0.0002942  7458.6  2.608  -0.0023624 0.49  0.0001065  11.8  0  0.11636
296.317  0.0002827  7744.9  3.942  -0.0004911 0.099  -0.0001329  0.2  0.99694  0.0223446
298.23  0.0001074  7334.8  2.249  -0.0027235 0.908  5.53e-05  51.8  0  0.0466432
295.407  0.0001036  7505.5  2.204  -0.0012865 0.492  0.0003444  108  0.44904  0.0374048
290.56  0.0001153  8917.2  2.222  -0.0016603 0.919  -0.0014778  28.7  0  0.0436672
290.207  0.0002198  10587.8  2.644  -0.0005072 1.223  -0.0015389  4.3  0.23855  0.111969
299.171  0.0001916  8836.7  2.279  -0.0015572 0.997  -0.0010666  69.4  0  0.0689125
300.857  0.0001006  10461.5  2.387  -0.0018441 2.035  -0.0015529  56.3  0.71926  0.0278398
300.18  0.0002138  8815.1  2.456  -0.0025405 0.996  -0.0004204  34.8  0.00438  0.0807584
299.144  9.97e-05  8826.6  2.319  -0.0027138 1.474  -0.0009974  27.6  0.19595  0.0378177
290.806  7.75e-05  4746.5  3.088  -0.0004367 2.918  0.0010895  205.1  0  0.0536034
299.952  0.0002638  8987.4  2.289  -0.0023691 0.978  -0.0004276  43  0.98244  0.0945701
296.708  0.0003023  14450.6  3.752  -0.0050199 0.926  -0.0014384  0.3  0  0.084451
293.341  0.0001584  14490  3.489  -0.0041105 0.915  -0.0010539  0.8  0.92081  0.0431294
297.901  0.000259  13128.4  4.189  -0.0023087 0  -0.0010887  3.2  0  0.392884
294.514  0.0002028  10787.8  2.412  -0.0021836 1.361  -0.0011896  55.9  0.89957  0.0688186
295.623  0.0001886  12664.4  3.85  -0.0061545 0.929  -0.000765  0.3  0.02542  0.0707569
290.083  0.0001301  12630.1  4.382  -0.0071254 0  0.0003643  0  0.91119  0.0426568
299.655  0.0003148  10663.9  3.495  -0.0035881 0  -3.04e-05  8.3  0.09295  0.117015
301.076  6.11e-05  12298.2  2.753  -0.0026936 0.523  0.0001802  21.9  0.49936  0.00312743
298.347  0.0002999  16522.4  3.385  -0.003805 2.613  -0.0035834  5.3  0  0.141093
298.695  0.0002682  14473.2  3.197  -0.0034921 2.201  -0.0024834  7.4  0.93574  0.0771456
303.321  0.0002091  14294.4  2.642  -0.002194 2.877  -0.0026829  16.6  0  0.0857631
298.105  0.000184  12347.1  3.692  -0.0053708 1.864  -0.0020098  1.1  0  0.193689
300.555  0.0002102  12569.2  3.389  -0.0043015 2.021  -0.001977  9.8  0.91955  0.062859
300.867  0.0001753  12360.8  2.747  -0.0025395 1.975  -0.0016777  33  0  0.0629105
301.894  0.0002688  14383.3  3.205  -0.0031642 2.086  -0.0020255  26  0.83556  0.0744187
300.837  0.0002756  14320.5  3.271  -0.0014172 1.23  -0.0017331  3.1  0  0.0938389
289.66  0.0001899  12722.4  4.214  -0.0014869 1.648  -0.0023966  3.1  0.54158  0.127266
299.986  0.0001905  10668.3  2.761  -0.0015417 2.096  -0.0018651  179.3  0  0.0419248
292.523  0.0002966  14530.6  3.133  -0.0011335 1.996  -0.0021032  94.6  0.0862  0.0392352
299.703  0.0001813  14407.9  2.832  -0.0004105 1.807  -0.0014112  3  0  0.149013
300.657  0.0002925  12430.8  1.993  -0.0008023 1.853  -0.0008233  3.6  0.77776  0.0556702
298.98  0.00031  10671.2  3.278  -0.0010873 1.186  -0.0012888  7.2  0  0.0884473
296.783  0.0002919  10692.3  3.585  -0.0016181 0.731  -0.0006429  10.8  0.0254  0.0689084
298.762  6.89e-05  18924.2  3.104  -0.0018777 3.553  -0.0040626  41.3  0  0.00379655
296.561  0.0001981  14421.6  3.904  -0.0014036 2.602  -0.0027207  2.7  0.39918  0.12476
298.525  0.00021  19080.2  3.663  -0.0003445 4.285  -0.0036094  184.1  0  0.00617229
299.509  8.07e-05  18367.3  3.244  -0.0017639 4.505  -0.0035809  77.8  0.2517  0.00489134
300.944  0.000169  14339  1.981  -0.00034 2.39  -0.001931  24.1  0.05086  0.0247964
297.764  0.0002467  14077.6  2.267  -0.0020143 2.451  -0.0019422  0.2  0.19463  0.105648
297.868  0.000156  12499.8  2.314  -0.0006446 3.322  -0.0017013  258.4  0  0.0158881
302.284  0.0001929  14308.3  2.966  -0.0011559 3.038  -0.0026186  72.8  0.98862  0.0207887
291.113  0.0002648  19083.6  11.269  -0.0061671 0.516  -0.0014543  0  0  0.464567
299.327  0.0002466  10651.8  5.961  -0.006159 0.405  -0.0007808  0  0.63765  0.0431387
292.171  0.0002874  12467.9  15.224  -0.008381 0  -0.0005248  0.1  0  0.122599
292.805  0.0003135  14464.1  9.363  -0.0073679 0.61  -0.0019894  0.1  0.15  0.0778665
294.253  0.0002722  12587.4  11.467  -0.0057852 0.024  -0.0004285  0  0  0.0637548
297.04  0.0002451  10734  8.516  -0.0099145 0.307  0.0001574  1.7  0  0.212993
295.072  0.0003078  16914.5  8.787  -0.0081447 0  2.57e-05  0.1  0.32606  0.272209
300.633  0.0002816  14438  5.707  -0.0100355 1.473  -0.0029338  0  0  0.28441
297.417  0.0002017  16661.8  10.009  -0.0080254 1.275  -0.0026179  0  0.57639  0.191738
300.392  0.0002201  14489.8  8.349  -0.0082173 1.332  -0.0030116  0.5  0  0.222423
292.357  0.0002692  16513.8  11.619  -0.0063938 1.284  -0.0022471  0.1  0.99811  0.203008
300.669  0.0002118  12496.6  7.148  -0.0095532 1.137  -0.0016002  0  0  0.183488
294.138  0.0002806  14721.6  13.048  -0.007511 1.41  -0.0019152  0  0.8367  0.22584
300.867  0.0002199  14304.8  4.632  -0.0078047 1.103  -0.0018729  27.6  0.26722  0.0699022
298.267  0.0003005  12491.9  7.219  -0.0093247 0.789  -0.0012527  0.3  0.7388  0.0568809
290.369  0.0002707  10698.2  6.323  -0.0037499 0.732  -0.0013699  0  0.06385  0.0589994
289.921  0.0002557  12945.3  6.816  -0.0051394 0.777  -0.0010387  0  0.63944  0.0643684
291.224  0.0003115  19225.3  6.479  -0.0056053 0.594  -0.0015662  1.1  0  0.325641
294.644  0.0003014  13021.9  7.44  -0.0034962 1.098  -0.0013563  0.4  0.91301  0.153569
290.955  0.0003042  12605.6  6.117  -0.0036474 0.921  -0.0006937  0  0  0.268973
296.292  0.0002954  11245.2  5.878  -0.0015988 0.694  -0.0004288  0  0.81376  0.151386
296.681  0.0002859  12607.8  6.2  -0.003025 0.837  -0.0007622  6.6  0  0.118973
290.366  0.000292  19085  10.922  -0.0054091 0.029  -0.0005952  0.1  0.64714  0.140805
296.627  0.0002384  14633.6  6.311  -0.005547 1.473  -0.0028933  0  0  0.119599
297.885  0.0001699  16542.6  7.865  -0.0041998 2.015  -0.0041642  0  0.96579  0.0170354
300.434  0.0002276  14829.5  4.988  -0.0030513 1.514  -0.0024612  1.4  0  0.208893
294.349  0.0002936  17022.4  4.703  -0.0026535 2.263  -0.0022843  5  0.58852  0.10934
298.382  0.0001185  16569  5.566  -0.0008705 5.517  -0.0009073  0  0  0.11123
300.136  0.0001195  16690  5.074  -0.0017645 2.629  -0.0008701  0  0.81808  0.0326292
294.319  0.0002891  19037.9  6.232  -0.0040804 1.687  -0.0016272  4.4  0  0.171206
293.037  0.0003288  12556.7  4.457  -0.0037195 0.949  -0.0006486  0.1  0  0.161083
298.496  0.0005313  10109.8  3.666  -0.0032321 0.152  -0.0002774  0.7  0.43242  0.173887
291.613  0.0003156  10746  4.907  -0.0044932 0.238  -0.0003753  3.5  0.00233  0.17818
299.157  0.0003602  7620.5  2.389  -0.0032671 0.944  -3.58e-05  13.9  0.29929  0.141311
299.194  0.0003224  7391.1  2.742  -0.0033791 0.43  0.0001496  0  0  0.121894
301.115  0.0003897  8513.4  3.251  -0.0078972 0.533  6.23e-05  0  0.28088  0.139053
298.74  0.0006108  8833.1  2.947  -0.0033945 0.718  0.0003727  84.2  0  0.181525
292.306  0.0006828  7022.8  3.221  -0.0033703 0.23  0.0001311  33.7  0.38294  0.175864
302.074  0.0003881  10563.2  5.2  -0.0040143 1.062  -0.0014446  1.2  0  0.231085
299.825  0.0003965  12577.9  4.2  -0.0041377 1.887  -0.0019602  0.1  0.48191  0.168257
302.378  0.0005605  14391.5  4.587  -0.0036368 2.006  -0.0021032  11.7  0  0.152602
302.258  0.0004256  14378.3  3.732  -0.0042179 2.324  -0.0021095  5.8  0.93716  0.122545
301.241  0.0009902  14510.3  4.54  -0.004151 2.042  -0.0011919  0.1  0  0.227029
301.363  0.0012599  14307.4  5.076  -0.0058539 1.145  -0.0003939  0.1  0.94149  0.227944
296.766  0.0004912  12724.9  3.405  -0.0034965 2.382  -0.001084  38.3  0  0.162497
299.618  0.0008651  12322.2  4.393  -0.0038959 1.169  -0.0009975  18.7  0  0.195703
296.23  0.0003839  10696  4.058  -0.0007924 0.875  -0.0006134  0  0.0638  0.0818945
299.289  0.0005661  11413  3.964  -0.0025676 0.554  -0.0013765  0.5  0.79338  0.103422
295  0.000645  10761.4  3.47  -0.0024254 0.942  -0.0004336  12.8  0  0.146995
293.701  0.0003485  13584.7  2.538  -0.0032158 0.796  -0.0005288  9.2  0.96373  0.11871
294.876  0.0003452  10167.4  4.175  -0.0030856 0  -3.94e-05  9.5  0  0.135917
294.195  0.0007315  10473  4.117  -0.0013911 0  0.0007384  0.7  0.82225  0.0677766
292.25  0.0005692  8913.4  3.265  -0.0029011 1.024  -0.0003153  64.4  0  0.181536
293.894  0.0003291  5412.5  2.057  -0.0028819 0  0.0001382  56.7  0.77738  0.0926082
298.654  0.0003157  12531.7  4.403  -0.0028111 1.234  -0.0017547  0.5  0  0.0749746
300.973  0.0004876  14416.3  3.983  -0.0031545 2.273  -0.0024763  5  0.7034  0.133633
301.227  0.0003937  14330.6  2.6  -0.0013734 2.183  -0.001473  46.7  0  0.0787366
291.113  0.0003387  10702.5  3.799  -0.0025277 1.429  -0.0016092  19.3  0.14306  0.0953093
295.979  0.0004456  10602.8  2.627  -0.0010963 1.324  -0.0009932  12.6  0  0.0633617
298.864  0.0003889  10670.9  2.72  -0.001449 1.56  -0.0012932  0.9  0.89007  0.0509842
300.356  0.0004497  8774.1  2.674  -0.0032294 1.43  -5.4e-05  22.1  0  0.168583
297.03  0.0003648  10541.9  2.64  -0.0027319 1.286  -0.000741  23.7  0.72961  0.119808
297.66  0.0004426  10680.4  10.466  -0.0082989 0.039  -0.000695  0  0  0.174422
292.366  0.0004517  12547.1  14.875  -0.0088133 0.208  -0.0008857  0  0.71575  0.0461083
291.251  0.0008243  12626.2  11.267  -0.0090763 0.172  -0.0004535  0.2  0  0.280833
290.794  0.0004258  14509.5  14.979  -0.0068691 0.332  -0.0010335  0.1  0.25908  0.0710602
292.173  0.0005001  9022.9  12.347  -0.009074 0  3.11e-05  0  0  0.118717
289.934  0.0005575  9026.2  12.023  -0.0074999 0  0.0001853  0  0.66906  0.0558133
290.569  0.0004293  10270  14.122  -0.0076666 0  -6.39e-05  9  0  0.177446
291.897  0.0003886  12586  12.9  -0.0075416 0  0.0002053  0.1  0.20439  0.161427
301.652  0.000392  14533.1  7.502  -0.0077389 2.565  -0.0030751  0  0  0.11892
301.056  0.0003796  14491.1  6.361  -0.0071308 1.44  -0.0024539  0  0.55702  0.0931296
299.102  0.0004587  13354  7.278  -0.0105923 1.073  -0.0020921  0.2  0  0.143457
295.757  0.0004125  14585  14.024  -0.0087137 0.53  -0.0020091  0.1  0.55109  0.12062
292.5  0.0004039  12376.1  13.708  -0.0080737 0.542  -0.0003025  0  0  0.174375
298.807  0.0003326  14488.5  10.876  -0.0113322 0.702  -0.0009763  0  0.95296  0.060715
295.654  0.0005355  9868.1  7.904  -0.0080232 0.512  -0.0012002  2.3  0  0.302714
290.536  0.0006433  14475.4  13.618  -0.0067457 0.424  -0.0012739  0.1  0.75029  0.209054
290.285  0.0003218  9698.9  8.345  -0.0009831 0.511  -0.0017831  0  0  0.272597
294.566  0.000324  10680.9  10.45  -0.004269 0.29  -0.0010323  0  0  0.289589
291.689  0.0005344  10376  7.718  -0.002183 0.159  -0.0008624  0.3  0  0.214349
289.738  0.0003435  12679.6  12.41  -0.0058779 0.499  -0.000806  0.1  0.63253  0.258446
290.14  0.0003645  9219  13.037  -0.0048798 0  -6.19e-05  0  0  0.339388
290.159  0.0004879  9144.4  8.265  -0.0039796 0.061  -0.0004822  0  0.19959  0.240098
293.01  0.0003567  7723.8  6.952  -0.0028193 0.539  0.0002833  0.2  0  0.228143
290.229  0.0003382  12622.5  6.443  -0.0046954 0.477  -0.0001637  13.1  0.03088  0.125927
298.156  0.0004745  13464.9  7.422  -0.0058732 1.532  -0.0024949  0  0  0.15858
297.783  0.0003529  12512.7  7.148  -0.0042937 1.057  -0.0017017  0  0.69441  0.0750123
289.501  0.0004901  14522.5  8.812  -0.0020831 0.909  -0.0015229  0.1  0  0.174202
297.404  0.0003748  12860.2  7.756  -0.0041395 0.714  -0.0020086  0.1  0.31351  0.0936452
298.733  0.0003405  12343.6  7.002  -0.0037448 0.716  -0.0001684  0  0.13285  0.0899158
293.14  0.0003638  11538.5  9.964  -0.0012724 0.609  -0.000679  0  0.92787  0.039786
291.013  0.0004234  12434.6  11.357  -0.0054188 0.671  -0.0006952  0.1  0.08287  0.148913
296.765  0.0004917  11666  5.785  -0.0065766 0.772  -0.0006349  8.3  0.65412  0.131951
289.758  0.0004747  16337.8  5.929  -0.0050468 0.45  -0.0014238  0  0  0.207415
298.009  0.0004697  15324  8.153  -0.0066502 1.288  -0.0016218  0  0.19121  0.180376
298.155  0.0003647  16650.1  7.381  -0.006463 1.114  -0.002433  3.1  0  0.241884
292.801  0.0005178  15168.7  8.277  -0.0056056 1.007  -0.002103  3.6  0.44526  0.243572
289.751  0.0004828  16979.4  9.089  -0.0055021 0.996  -0.0012869  0  0  0.287829
301.089  0.0005501  17986.7  8.84  -0.006851 0.94  -0.0010803  0  0.82102  0.18716
289.776  0.0004705  14733.4  9.144  -0.0052547 0  -0.000283  0.1  0  0.331881
297.932  0.0003752  18899.8  6.362  -0.0060467 0.415  -0.0010459  0.3  0.64644  0.132306
299.039  0.0004401  16658.6  6.469  -0.0045018 1.899  -0.0028008  0  0  0.226409
299.59  0.0003442  21316.4  8.173  -0.0058795 3.536  -0.0038213  0.1  0  0.215507
298.394  0.0003989  19107.1  4.472  -0.004763 3.45  -0.0030968  30.7  0  0.107187
298.413  0.0004292  16737.5  7.843  -0.0078264 1.415  -0.0026551  0.4  0.35449  0.096048
297.123  0.0004993  16589.4  8.097  -0.0072943 1.371  -0.0025128  0.1  0.00471  0.135773
302.694  0.0009712  18908.1  5.095  -0.0053983 2.827  -0.0018604  0.1  0.8557  0.242368
302.992  0.0007583  16749.7  5.203  -0.0060265 3.13  -0.0022165  17  0  0.226109
301.713  0.0010522  16415.9  4.271  -0.0045124 2.587  -0.0010691  0.7  0.72264  0.218195
290.217  0.0004787  16606.7  7.672  -0.001013 1.091  -0.0017367  0.1  0  0.155233
293.695  0.0003375  15101.2  7.036  -0.0033097 1.609  -0.0026424  0  0.55942  0.0636487
295.19  0.0003204  14648.7  3.771  -0.0022009 1.45  -0.0019777  3.2  0  0.199467
290.353  0.0007549  16427.9  4.965  -0.0023029 2.102  -0.0021111  3.4  0.67033  0.106884
297.227  0.000666  14644.5  3.807  -0.0035657 1.687  -0.0007311  0.2  0  0.23526
291.14  0.0005702  14690.6  2.943  -0.0011984 0.704  -0.0002854  0.1  0.45008  0.0896943
294.503  0.0003574  16767  5.428  -0.0015265 0.884  -0.000954  8  0  0.144794
293.302  0.0003954  16875.9  4.794  -0.003166 0.763  -0.0004967  0.6  0.70508  0.128115
296.001  0.000493  21561.9  8.714  -0.0043163 2.889  -0.0034778  0.1  0  0.174165
304.589  0.0004407  21200.1  5.022  -0.002137 4.492  -0.0028038  6.6  0.71913  0.0649164
303.416  0.0003765  18650.9  2.88  -0.0028407 4.142  -0.0042801  7.9  0  0.169074
298.583  0.0005822  21290.1  5.016  -0.0020746 2.94  -0.0038817  120.2  0.47873  0.0661985
300.498  0.0004117  16529.4  3.269  -0.0024382 2.627  -0.002141  0.1  0  0.122446
292.762  0.000565  16565.9  6.507  -0.003204 3.465  -0.0015014  3.1  0.50687  0.159893
297.709  0.0003465  16541.7  2.592  -0.0009578 2.549  -0.0020451  15.1  0  0.0554395
296.411  0.0008582  17121.4  4.584  -0.0040234 2.667  -0.0009091  60  0.16752  0.250943
292.677  0.0003247  14628.1  10.833  -0.0076564 0.925  -0.0017439  0  0  0.0724165
293.331  0.0004467  15979.2  10.294  -0.0072176 1.005  -0.0015635  0  0.77364  0.103208
293.879  0.0004709  18907.3  9.52  -0.0072793 0.91  -0.0019839  0.2  0  0.143297
294.728  0.000329  16713.2  10.795  -0.0081524 0.789  -0.0020823  0.1  0  0.0688187
295.111  0.0003451  15043.9  12.13  -0.0094024 0  0.0001026  0  0  0.0726635
292.638  0.0004474  16255.6  10.569  -0.0079371 0  0.0001114  0  0.17348  0.452674
292.869  0.000523  15727.9  11.273  -0.0078009 0.244  -0.0012363  0.1  0  0.141293
295.95  0.0003323  17063  9.814  -0.007135 0.751  -0.0012718  0.1  0.93101  0.0525768
296.96  0.0005556  16673.4  11.096  -0.0097712 1.474  -0.0027549  0  0  0.17001
298.63  0.000325  19660.4  14.023  -0.0085111 1.934  -0.0041  0  0.82413  0.0173329
294.646  0.0004967  21452.1  13.605  -0.0070872 2.546  -0.0028411  0.1  0  0.425474
291.8  0.0004428  17809.6  11.265  -0.0071844 1.103  -0.0026147  0.1  0.50771  0.364082
293.849  0.0003312  14616.6  12.43  -0.008572 1.125  -0.0018614  0  0  0.0604536
300.12  0.0003895  14874.1  12.066  -0.0093795 1.081  -0.0020854  0  0.75526  0.0562098
294.616  0.0006264  16949.5  15.257  -0.0077435 1.069  -0.0019661  0.2  0  0.121235
291.509  0.0003632  16565.5  12.809  -0.0070933 1.449  -0.0011581  0.1  0.77409  0.315183
293.951  0.0006317  16620.4  11.575  -0.0065845 0.928  -0.001609  0  0.15339  0.135061
290.216  0.0003569  16758.9  9.792  -0.0062754 0.91  -0.0023113  0  0.39165  0.0864979
291.817  0.0004785  16522.4  11.224  -0.0062498 0.417  -0.0022244  0.1  0  0.0991389
289.642  0.0005411  16857  13.889  -0.0064656 0.657  -0.0022397  0.2  0.65914  0.083029
290.861  0.0003671  18162.2  11.604  -0.0067714 0  -0.0002451  0  0  0.516673
290.384  0.000327  15619.1  12.432  -0.0055896 0.437  -0.0009757  0  0.68022  0.0189532
295.978  0.0006954  18983.7  12.062  -0.006151 0.85  -0.0010783  0.2  0  0.143922
289.992  0.0004918  19601.1  10.031  -0.0058968 0.126  -0.0004558  0.2  0.62041  0.35618
292.389  0.0003987  18957.9  11.735  -0.0049045 1.191  -0.0023231  0  0  0.0337619
293.369  0.000394  16716.5  9.462  -0.0048864 2.397  -0.0030343  0  0.80465  0.0467692
292.901  0.0004715  21424.1  10.96  -0.0049294 1.74  -0.00323  0.2  0  0.0914191
289.663  0.0003578  19216.6  13.649  -0.0034606 1.439  -0.0027804  0.2  0.64651  0.00864202
297.196  0.0003543  16701.1  11.941  -0.0032255 2.539  -0.0022027  0  0.33028  0.00773155
294.955  0.0003168  15339.3  9.939  -0.0059168 1.061  -0.0021467  0  0.93208  0.0369
289.712  0.000707  21809.9  9.473  -0.0009653 1.92  -0.0017608  0.2  0  0.238373
294.603  0.0006206  19045.3  13.018  -0.0061812 1.47  -0.0022151  0.3  0.91326  0.0631598
