 279    0.1761    0.1958   -0.0197   6
 280    0.5471    0.4507    0.0964   9
 281    0.0963    0.1513   -0.0551   9
 282    0.3243    0.3148    0.0095   1
 283    0.3652    0.4054   -0.0402  10
 284    0.1124    0.1632   -0.0508   5
 285    0.1198    0.2220   -0.1022   1
 286    0.1912    0.1919   -0.0007  10
 287    0.4575    0.4431    0.0144   8
 288    0.0353    0.2062   -0.1709   4
 289    0.1167    0.1488   -0.0321   3
 290    0.3215    0.3145    0.0070   3
 291    0.1676    0.1278    0.0398   1
 292    0.5406    0.4620    0.0786   3
 293    0.3686    0.3408    0.0278  10
 294    0.0827    0.1379   -0.0551   5
 295    0.3952    0.2034    0.1918   5
 296    0.3134    0.3393   -0.0259   4
 297    0.2767    0.2941   -0.0174   3
 298    0.3644    0.3575    0.0069   4
 299    0.2658    0.2616    0.0042   9
 300    0.0889    0.1531   -0.0642   6
 301    0.2076    0.1877    0.0199   7
 302    0.3889    0.2317    0.1572   9
 303    0.1769    0.2318   -0.0549   4
 304    0.0776    0.2336   -0.1561   2
 305    0.3733    0.3160    0.0573   2
 306    0.3717    0.3549    0.0168   6
 307    0.3588    0.3453    0.0135   1
 308    0.2421    0.2061    0.0360   5
 309    0.3325    0.3727   -0.0402   3
 310    0.5406    0.4685    0.0721   7
 311    0.4328    0.4594   -0.0266   1
 312    0.5429    0.4018    0.1411   7
 313    0.5475    0.5963   -0.0488   8
 314    0.4169    0.4058    0.0111   2
 315    0.3548    0.3466    0.0082   4
 316    0.5543    0.5279    0.0264   8
 317    0.4831    0.4276    0.0555   8
 318    0.1386    0.1929   -0.0543   3
 319    0.1634    0.2749   -0.1115   3
 320    0.5168    0.4867    0.0301   2
 321    0.1999    0.2991   -0.0992  10
 322    0.5704    0.5750   -0.0046   2
 323    0.4178    0.4414   -0.0236   8
 324    0.7712    0.6504    0.1208   2
 325    0.0416    0.1160   -0.0744   4
 326    0.2787    0.3021   -0.0234   8
 327    0.1502    0.2345   -0.0843   8
 328    0.3988    0.4025   -0.0037   1
 329    0.2375    0.3236   -0.0861   3
 330    0.1147    0.1417   -0.0270   4
 331    0.0823    0.1817   -0.0993   9
 332    0.3824    0.3987   -0.0163   6
 333    0.3932    0.3812    0.0120   2
 334    0.2755    0.3205   -0.0450   3
 335    0.2209    0.2209    0.0000   8
 336    0.4448    0.4121    0.0327   4
 337    0.4484    0.3887    0.0597   6
 338    0.1953    0.3250   -0.1297   4
 339    0.1728    0.2484   -0.0756   8
 340    0.2592    0.2342    0.0250   4
 341    0.3990    0.3707    0.0283   1
 342    0.2578    0.2623   -0.0045   9
 343    0.4189    0.4372   -0.0183   2
 344    0.5741    0.3439    0.2302   1
 345    0.0231    0.2313   -0.2082  10
 346    0.2811    0.3843   -0.1032   7
 347    0.3233    0.1719    0.1514   1
 348    0.4121    0.3707    0.0414   6
 349    0.1174    0.2396   -0.1222   5
 350    0.2441    0.1868    0.0573   9
 351    0.3944    0.3994   -0.0050   6
 352    0.5171    0.5469   -0.0298  10
 353    0.3963    0.4034   -0.0071   3
 354    0.3194    0.2764    0.0430   5
 355    0.3108    0.1974    0.1134   2
 356    0.5783    0.5697    0.0086   6
 357    0.2664    0.1887    0.0777   5
 358    0.4087    0.2475    0.1612   2
 359    0.0100    0.1664   -0.1564   1
 360    0.2078    0.1977    0.0101   7
 361    0.5379    0.5318    0.0061   7
 362    0.3446    0.2751    0.0695   2
 363    0.2025    0.2412   -0.0387   2
 364    0.5876    0.5784    0.0092   5
 365    0.3730    0.3182    0.0548   9
 366    0.2860    0.2500    0.0360   9
 367    0.4042    0.3524    0.0518   1
 368    0.3354    0.3345    0.0009   4
 369    0.1753    0.0421    0.1332   7
 370    0.7218    0.6715    0.0503   1
 371    0.4803    0.4551    0.0252   1
 372    0.5088    0.5356   -0.0268   3
 373    0.2943    0.2894    0.0049   3
 374    0.4049    0.4668   -0.0619   5
 375    0.2611    0.2586    0.0025   7
 376    0.4166    0.4993   -0.0827   4
 377    0.1356    0.2293   -0.0937   2
 378    0.1178    0.1641   -0.0463  10
 379    0.3820    0.3312    0.0508   5
 380    0.4544    0.4458    0.0086   6
 381    0.3533    0.3255    0.0278   1
 382    0.4251    0.1878    0.2373   5
 383    0.5844    0.5990   -0.0146   8
 384    0.4517    0.4178    0.0339   4
 385    0.2332    0.2373   -0.0041   9
 386    0.3395    0.2415    0.0980   5
 387    0.3486    0.2864    0.0622   3
 388    0.3480    0.1935    0.1545   3
 389    0.4504    0.3310    0.1194  10
 390    0.1615    0.2189   -0.0574   7
 391    0.0857    0.1526   -0.0669   9
 392    0.1227    0.2271   -0.1044   1
 393    0.2986    0.2916    0.0070   6
 394    0.0727    0.2031   -0.1304   4
 395    0.4081    0.3921    0.0160   4
 396    0.3140    0.3059    0.0081   7
 397    0.1936    0.1863    0.0073   2
 398    0.2274    0.2685   -0.0411   8
 399    0.0541    0.2183   -0.1642   3
 400    0.3121    0.3153   -0.0032   4
 401    0.0055    0.1572   -0.1517  10
 402    0.0961    0.2062   -0.1101   6
 403    0.5666    0.6020   -0.0354   9
 404    0.1919    0.2770   -0.0851   6
 405    0.5905    0.6193   -0.0288   1
 406    0.5455    0.5069    0.0386   9
 407    0.1591    0.1758   -0.0167   2
 408    0.2759    0.3213   -0.0454   3
 409    0.3797    0.2421    0.1376  10
 410    0.3842    0.1669    0.2173   5
 411    0.4118    0.3404    0.0714   9
 412    0.2818    0.3525   -0.0707  10
 413    0.4851    0.3170    0.1681  10
 414    0.1416    0.1693   -0.0277  10
 415    0.2440    0.3100   -0.0660   6
 416    0.1772    0.2343   -0.0571   4
 417    0.1001    0.2360   -0.1359   6
 418    0.5915    0.5516    0.0399  10
 419    0.4822    0.4670    0.0152   1
 420    0.2329    0.3745   -0.1416   1
 421    0.0301    0.1485   -0.1185   8
